EPC,Phase,RSSI,Doppler
300833B2DDD9014000000013,5.22167060196272,-58,6.5
300833B2DDD9014000000000,0.98174770424681,-56.5,8.9375
300833B2DDD9014000000012,5.6941366846315,-55,-9.75
300833B2DDD9014000000000,5.97025322645092,-57,-10.5625
300833B2DDD9014000000018,3.61405873625857,-41.5,13.8125
300833B2DDD9014000000011,3.08023342207437,-57,34.9375
300833B2DDD901400000000C,1.87759248437202,-63.5,4.875
300833B2DDD9014000000000,3.17227226934751,-42,6.5
300833B2DDD901400000002D,1.76714586764426,-40,-1.625
300833B2DDD9014000000029,2.17825271879761,-52.5,13.8125
300833B2DDD9014000000000,5.91502991808703,-46.5,-4.875
300833B2DDD9014000000000,0.374291312244096,-60,-13.8125
300833B2DDD9014000000000,4.68170936462698,-44.5,7.3125
300833B2DDD9014000000000,4.17856366620049,-52.5,15.4375
300833B2DDD9014000000008,5.19099098620501,-44.5,-1.625
300833B2DDD9014000000002,2.84706834231575,-46,6.5
300833B2DDD9014000000015,3.90244712438107,-67,34.9375
300833B2DDD901400000000D,4.53444720898996,-60.5,-4.875
300833B2DDD9014000000000,5.4916512206306,-64,-13.8125
300833B2DDD9014000000001,0.730174855033565,-48,-1.625
300833B2DDD9014000000000,0.0490873852123405,-63,-50.4375
300833B2DDD9014000000000,0.93266031903447,-46.5,0
300833B2DDD9014000000031,5.30757352608432,-62,-6.5
300833B2DDD9014000000000,2.57095180049633,-69,-33.3125
300833B2DDD901400000002D,1.7732817907958,-40,-1.625
300833B2DDD9014000000000,1.02469916630761,-56.5,1.625
300833B2DDD9014000000000,1.24559239976314,-41,7.3125
300833B2DDD9014000000018,3.6324665057132,-41.5,6.5
300833B2DDD9014000000002,2.82252464970958,-45.5,13.8125
300833B2DDD9014000000000,0.920388472731385,-46.5,6.5
300833B2DDD9014000000031,5.35666091129666,-63,-30.0625
300833B2DDD9014000000000,5.90275807178395,-47,-4.875
300833B2DDD9014000000000,5.47937937432751,-64.5,-20.3125
300833B2DDD9014000000000,4.89033075177942,-44,-3.25
300833B2DDD9014000000029,2.15370902619144,-53,11.375
300833B2DDD9014000000016,5.22167060196272,-63,-13.8125
300833B2DDD9014000000013,5.28302983347815,-58,-17.0625
300833B2DDD9014000000000,3.17227226934751,-41.5,3.25
300833B2DDD9014000000011,3.09250526837745,-56.5,24.375
300833B2DDD9014000000000,4.71238898038469,-45,-1.625
300833B2DDD901400000001D,4.69398121093006,-40,-4.875
300833B2DDD9014000000000,4.1662918198974,-52,17.0625
300833B2DDD901400000001A,3.23363150086293,-42.5,1.625
300833B2DDD9014000000012,5.6941366846315,-55,-8.125
300833B2DDD901400000000F,0.589048622548086,-57,8.125
300833B2DDD9014000000001,0.724038931882023,-48.5,-1.625
300833B2DDD9014000000015,3.89631120122953,-67.5,73.1875
300833B2DDD9014000000003,5.68800076147996,-47,-7.3125
300833B2DDD901400000000C,1.8591847149174,-63.5,-3.25
300833B2DDD901400000000D,4.44240836171682,-60.5,18.6875
300833B2DDD9014000000008,5.16644729359884,-45,6.5
300833B2DDD9014000000000,5.96411730329937,-56.5,-4.875
300833B2DDD9014000000000,0.0674951546669682,-63.5,-43.9375
300833B2DDD9014000000000,0.736310778185108,-54.5,1.625
300833B2DDD9014000000000,0.288388388122501,-60,11.375
300833B2DDD9014000000000,3.57110727419777,-59,24.375
300833B2DDD9014000000000,0.00613592315154256,-69,-139.125
300833B2DDD9014000000000,2.40528187540469,-70,-34.9375
300833B2DDD9014000000000,3.17840819249905,-41.5,1.625
300833B2DDD9014000000003,5.67572891517687,-47,-8.9375
300833B2DDD901400000000C,1.89600025382665,-63,8.125
300833B2DDD9014000000008,5.18485506305347,-45,-1.625
300833B2DDD901400000001D,4.65716567202081,-40,8.125
300833B2DDD9014000000000,0.00613592315154256,-64,-39
300833B2DDD9014000000002,2.83479649601267,-45.5,8.125
300833B2DDD901400000000F,0.687223392972767,-57,-15.4375
300833B2DDD9014000000000,1.24559239976314,-41.5,3.25
300833B2DDD9014000000000,1.00015547370144,-56.5,8.9375
300833B2DDD901400000001A,3.22135965455985,-42.5,4.875
300833B2DDD9014000000000,0.938796242186012,-46.5,4.875
300833B2DDD9014000000000,4.71238898038469,-44.5,3.25
300833B2DDD9014000000001,0.736310778185108,-48.5,1.625
300833B2DDD9014000000000,5.97025322645092,-57,-13.8125
300833B2DDD9014000000018,3.59565096680394,-41.5,17.0625
300833B2DDD9014000000011,3.10477711468054,-56.5,27.625
300833B2DDD9014000000013,5.30143760293278,-57.5,-9.75
300833B2DDD9014000000000,0.392699081698724,-60,-20.3125
300833B2DDD9014000000000,2.38073818279852,-69,-65.875
300833B2DDD9014000000012,5.72481630038921,-55.5,-18.6875
300833B2DDD9014000000029,2.15984494934298,-52.5,6.5
300833B2DDD9014000000000,0.705631162427395,-54.5,12.1875
300833B2DDD901400000002D,1.77941771394734,-40.5,-1.625
300833B2DDD9014000000000,5.92730176439012,-47,-6.5
300833B2DDD9014000000000,4.90873852123405,-43.5,-3.25
300833B2DDD9014000000015,3.89631120122953,-67,61.8125
300833B2DDD9014000000000,3.61405873625857,-59,8.9375
300833B2DDD9014000000016,5.15417544729575,-64,-4.875
300833B2DDD9014000000000,4.17242774304894,-52.5,20.3125
300833B2DDD901400000000D,4.4546802080199,-60.5,13.8125
300833B2DDD9014000000031,5.22780652511427,-62,-9.75
300833B2DDD9014000000000,5.405748296509,-64.5,-15.4375
300833B2DDD9014000000000,6.03774838111788,-70,-61.8125
300833B2DDD9014000000029,2.1475731030399,-52.5,11.375
300833B2DDD901400000001A,3.22135965455985,-42.5,4.875
300833B2DDD9014000000000,3.47906842692463,-59.5,41.5
300833B2DDD9014000000000,4.18469958935203,-52.5,13.8125
300833B2DDD9014000000018,3.62633058256166,-41.5,6.5
300833B2DDD901400000000C,1.84077694546277,-63.5,23.5625
300833B2DDD901400000001D,4.68784528777852,-40,-3.25
300833B2DDD9014000000000,1.25172832291468,-41,1.625
300833B2DDD9014000000000,0.705631162427395,-54.5,13.8125
300833B2DDD9014000000031,5.22780652511427,-62,-20.3125
300833B2DDD9014000000000,5.90275807178395,-47,0
300833B2DDD901400000002D,1.77941771394734,-40.5,-3.25
300833B2DDD9014000000000,0.116582539879309,-63.5,-53.6875
300833B2DDD9014000000008,5.1603113704473,-45,6.5
300833B2DDD901400000000F,0.656543777215054,-57,-3.25
300833B2DDD9014000000000,0.920388472731385,-46.5,8.125
300833B2DDD9014000000000,3.15386449989288,-42,6.5
300833B2DDD901400000000D,4.35650543759522,-60.5,45.5625
300833B2DDD9014000000000,4.71238898038469,-44.5,0
300833B2DDD9014000000002,2.83479649601267,-45.5,9.75
300833B2DDD9014000000003,5.67572891517687,-47,0
300833B2DDD9014000000000,4.90873852123405,-44,0
300833B2DDD9014000000015,3.75518496874405,-67,104.125
300833B2DDD9014000000000,5.95184545699629,-56.5,-3.25
300833B2DDD9014000000012,5.71868037723767,-55.5,-17.0625
300833B2DDD9014000000001,0.74244670133665,-48.5,-1.625
300833B2DDD9014000000000,2.23347602716149,-70,3.25
300833B2DDD9014000000011,3.12318488413517,-56.5,29.25
300833B2DDD9014000000000,6.03161245796634,-70,-31.6875
300833B2DDD9014000000000,1.00629139685298,-56.5,10.5625
300833B2DDD9014000000013,5.27075798717506,-57.5,1.625
300833B2DDD9014000000000,5.46710752802443,-64.5,-31.6875
300833B2DDD9014000000000,0.368155389092554,-59.5,-4.875
300833B2DDD9014000000000,4.70625305723315,-45,3.25
300833B2DDD9014000000000,1.25786424606623,-41.5,1.625
300833B2DDD9014000000000,0.0490873852123405,-63.5,-34.9375
300833B2DDD901400000001D,4.68170936462698,-40,-1.625
300833B2DDD901400000002D,1.7732817907958,-40.5,0
300833B2DDD901400000000F,0.724038931882023,-57,-25.1875
300833B2DDD9014000000012,5.70027260778304,-55.5,-13.8125
300833B2DDD9014000000018,3.62633058256166,-41.5,6.5
300833B2DDD9014000000000,1.02469916630761,-56.5,7.3125
300833B2DDD9014000000016,5.09281621578033,-64.5,15.4375
300833B2DDD9014000000000,3.5036121195308,-59,34.9375
300833B2DDD9014000000000,4.19083551250357,-52.5,10.5625
300833B2DDD9014000000002,2.84706834231575,-46,6.5
300833B2DDD901400000001A,3.22135965455985,-42.5,7.3125
300833B2DDD901400000000C,1.78555363709889,-62.5,17.0625
300833B2DDD9014000000000,3.17227226934751,-42,1.625
300833B2DDD9014000000013,5.36893275759974,-57.5,-26.8125
300833B2DDD9014000000015,3.76132089189559,-67,95.1875
300833B2DDD9014000000008,5.17258321675038,-45,1.625
300833B2DDD9014000000000,0.441786466911065,-59.5,-33.3125
300833B2DDD9014000000029,2.12302941043373,-53,11.375
300833B2DDD9014000000000,5.95798138014783,-56.5,-8.9375
300833B2DDD9014000000003,5.67572891517687,-47,-7.3125
300833B2DDD9014000000000,0.920388472731385,-46.5,8.125
300833B2DDD9014000000000,4.91487444438559,-44,0
300833B2DDD901400000000D,4.40559282280756,-60.5,30.0625
300833B2DDD9014000000031,5.22780652511427,-63,-18.6875
300833B2DDD9014000000000,0.71790300873048,-54,-3.25
300833B2DDD9014000000001,0.754718547639735,-48.5,-1.625
